ReviewID,CustomerID,ProductID,ReviewDate,Rating,ReviewText
388,99,1,10-12-2025,1,Disappointed  with  the  performance.
410,83,1,11-01-2023,1,Product  did  not  meet  my  expectations.
418,94,2,02-03-2025,1,"Not  satisfied,  the  product  broke  after  a    week."
419,68,6,01-09-2025,1,The  color  was  different  from  what  was  shown.
441,12,6,03-09-2023,1,Product  did    not  meet  my  expectations.
442,28,8,06-04-2025,1,The  product  stopped  working  after  a  month.
465,43,12,14-12-2025,1,Disappointed    with  the  performance.
473,7,19,03-08-2024,1,The  product  arrived  late.
484,36,10,22-08-2023,1,The  product  arrived  late.
487,78,3,01-05-2025,1,I  had  a  bad  experience  with  this  product.
511,55,15,01-04-2025,1,Not    worth  the  money.
522,8,10,04-08-2023,1,Product    did  not  meet  my  expectations.
542,49,5,11-07-2023,1,"Not    satisfied,  the  product  broke  after  a  week."
547,28,11,28-05-2024,1,The  product  arrived  late.
561,6,5,27-02-2025,1,The  product  stopped  working  after  a  month.
565,60,20,30-06-2024,1,"Terrible  customer  service,  would  not    buy  again."
641,58,9,05-01-2024,1,I  had  a  bad  experience  with  this  product.
654,46,8,01-01-2023,1,The  color  was  different  from  what  was  shown.
658,3,18,16-06-2025,1,Not  worth  the    money.
682,80,11,05-01-2023,1,"Not  satisfied,  the  product  broke  after  a  week."
685,86,14,22-03-2024,1,The  color  was  different  from  what  was  shown.
718,30,20,19-05-2023,1,"Terrible  customer  service,  would  not  buy  again."
729,99,9,17-03-2023,1,Not  worth  the  money.
752,7,12,11-10-2024,1,Not  worth  the  money.
764,84,11,08-07-2024,1,"Terrible  customer  service,  would  not  buy  again."
765,74,18,11-12-2024,1,Disappointed  with  the  performance.
815,72,6,19-11-2025,1,I  had  a  bad  experience    with  this  product.
825,21,18,10-01-2023,1,"Not  satisfied,  the  product  broke  after  a  week."
836,52,9,25-10-2023,1,Product  did    not  meet  my  expectations.
847,6,5,29-05-2025,1,"Terrible  customer  service,  would  not  buy  again."
848,6,18,08-03-2023,1,The  product  stopped  working  after  a  month.
867,7,8,20-07-2023,1,"Terrible  customer  service,  would  not  buy  again."
876,10,19,19-06-2024,1,The  product  stopped  working  after  a  month.
888,83,4,05-01-2023,1,I  had  a  bad  experience  with  this  product.
890,59,5,25-07-2024,1,Product  did  not  meet  my  expectations.
911,93,6,27-06-2024,1,Product  did    not  meet  my  expectations.
915,55,5,21-12-2024,1,I  had  a  bad  experience  with  this  product.
919,37,18,14-02-2025,1,"Terrible  customer  service,  would  not  buy  again."
925,2,20,10-02-2025,1,"Terrible  customer  service,  would    not  buy  again."
949,55,15,25-08-2025,1,Product  did    not  meet  my  expectations.
958,45,1,17-08-2023,1,Not  worth  the  money.
1034,34,19,04-02-2024,1,Not  worth  the  money.
1046,45,8,17-05-2025,1,The  product  arrived  late.
1108,50,3,03-05-2023,1,The  product  stopped  working  after  a  month.
1135,77,12,26-10-2024,1,Product  did  not  meet  my  expectations.
1157,13,12,16-07-2025,1,The  product  stopped  working  after  a  month.
1178,43,6,08-09-2024,1,I  had  a  bad  experience  with  this  product.
1190,16,4,19-08-2024,1,The    product  arrived  late.
1197,70,15,30-10-2024,1,The  product  arrived  late.
1237,94,17,20-10-2024,1,"Not  satisfied,  the  product  broke  after  a  week."
1250,11,10,23-10-2025,1,Not  worth  the  money.
1274,24,1,14-08-2025,1,Not  worth  the  money.
1284,2,12,04-10-2025,1,Not  worth  the  money.
1305,24,4,26-01-2025,1,The    product  arrived  late.
1317,24,8,08-11-2025,1,The  product  arrived  late.
1319,84,6,20-07-2024,1,Product  did  not  meet  my    expectations.
1320,74,10,26-11-2024,1,I  had  a  bad  experience  with  this  product.
1322,70,16,15-04-2024,1,Product  did  not  meet  my  expectations.
1323,61,17,27-10-2025,1,Product  did    not  meet  my  expectations.
1336,95,9,27-11-2023,1,"Not  satisfied,  the    product  broke  after  a  week."
1351,30,20,23-07-2023,1,"Not  satisfied,  the  product  broke    after  a  week."
1357,23,17,03-01-2024,1,"Terrible    customer  service,  would  not  buy  again."
1362,99,2,03-12-2025,1,Product  did  not  meet  my  expectations.
